date,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2014-10-22,83.959999,121.449997,94.57,23.26,114.0,68.650004,87.099998,25.190001,176.830002,93.339996,161.789993,32.27,101.220001,57.450001,40.619999,90.940002,138.949997,55.509998,44.380001,89.860001,28.299999,84.230003,34.5,95.580002,89.769997,101.18,210.919998,48.310001,76.029999,93.129997
2014-10-23,85.610001,122.029999,99.269997,23.57,116.190002,68.589991,87.989998,25.440001,180.059998,94.800003,162.179993,32.689999,102.629997,58.060001,40.860001,91.019997,145.050003,56.630001,45.02,90.370003,28.6,83.230003,33.66,96.769997,90.660004,103.18,214.279999,48.220001,76.25,94.110001
2014-10-24,86.400002,122.239998,99.440002,23.780001,115.910004,69.000002,88.610001,25.639999,183.350006,94.989998,162.080002,33.18,103.129997,58.740002,41.029999,91.669998,148.589996,57.610001,46.130001,90.900002,29.110001,85.160004,33.869999,97.730003,91.639999,103.82,213.479996,48.77,76.379997,94.489998
2014-10-27,86.629997,122.120003,98.540001,23.76,115.019997,67.879993,88.449997,25.52,183.910004,95.470001,161.869995,33.200001,104.07,58.639999,40.759998,92.010002,149.559998,56.450001,45.91,91.639999,29.030001,85.949997,34.110001,98.870003,92.129997,104.190002,213.410004,49.419998,76.589996,93.709999
2014-10-28,88.010002,123.610001,101.160004,24.07,117.129997,67.949999,89.93,25.879999,186.320007,96.589996,163.600006,33.740002,104.790001,59.630001,40.560001,92.599998,151.059998,55.849998,46.490002,92.449997,29.09,86.470001,34.330002,99.730003,92.639999,106.269997,216.710007,49.959999,76.349998,95.099998
2014-10-29,88.339996,123.080002,100.190002,24.1,117.139999,66.800003,89.529999,25.66,186.080002,96.419998,163.460007,33.919998,105.559998,59.290001,40.959999,92.730003,151.009995,56.200001,46.619999,91.949997,29.49,86.540001,34.400002,99.419998,92.959999,105.849998,214.660004,49.830002,76.389999,94.589996
2014-10-30,88.739998,123.82,100.160004,24.08,117.199997,67.660004,90.220001,25.67,186.970001,97.519997,164.350006,32.580002,107.040001,59.389999,41.400002,93.379997,152.100006,57.310001,46.049999,93.0,29.84,86.940002,34.509998,100.0,93.879997,106.339996,236.649994,49.900002,76.449997,94.449997
2014-10-31,89.949997,124.910004,101.410004,24.469999,119.949997,69.15,91.379997,25.809999,189.990005,97.519997,164.399994,34.009998,107.779999,60.48,41.880001,93.730003,153.770004,57.939999,46.950001,92.970001,29.950001,87.269997,34.84,100.800003,95.010002,107.0,241.429993,50.25,76.269997,96.709999
2014-11-03,90.849998,126.029999,100.220001,24.58,116.779999,68.879994,91.709999,25.700001,190.830002,96.089996,164.360001,34.310001,107.459999,60.880001,41.810001,93.610001,153.300003,58.919998,47.439999,93.449997,30.190001,87.379997,34.84,99.949997,94.860001,106.300003,241.539993,50.389999,76.279999,95.260002
2014-11-04,91.379997,125.839996,98.610001,24.879999,115.370003,68.509999,90.349998,25.700001,190.270004,95.959999,162.649994,34.540001,108.620003,60.25,41.82,94.470001,155.050003,59.369999,47.57,93.949997,30.280001,88.639999,34.790001,101.129997,94.980003,106.879997,242.970001,50.330002,77.260002,94.519997
2014-11-05,92.419998,124.220001,99.410004,25.15,117.050003,69.809997,91.0,25.82,189.839996,95.779999,161.820007,33.759998,108.82,61.150002,42.310001,94.639999,155.690002,59.57,47.860001,94.68,30.040001,89.0,34.919998,101.489998,95.800003,107.93,249.529999,50.34,77.699997,95.07
2014-11-06,91.580002,124.580002,100.910004,25.26,118.529999,70.120003,92.0,26.360001,191.0,97.290001,161.460007,33.82,109.010002,61.23,42.290001,94.660004,156.050003,59.259998,48.700001,94.599998,30.040001,88.900002,34.720001,101.910004,96.209999,108.580002,250.089996,50.279999,77.809998,96.260002
2014-11-07,92.260002,124.449997,101.760002,25.33,118.800003,70.410006,90.0,26.41,190.710007,97.650002,162.070007,33.580002,108.199997,61.470001,42.32,95.099998,156.550003,59.34,48.68,93.779999,29.92,89.129997,34.91,102.370003,93.610001,109.080002,252.429993,50.860001,78.769997,96.589996
2014-11-10,92.400002,124.639999,102.209999,25.15,117.919998,70.729998,89.779999,26.469999,191.800003,98.160004,163.490005,33.259998,108.82,61.93,42.389999,95.110001,157.660004,58.810001,48.889999,94.959999,30.200001,89.449997,35.119999,102.989998,94.75,109.0,250.210007,50.720001,79.440002,96.279999
2014-11-11,91.739998,125.360001,102.529999,25.15,118.440002,70.809998,89.980003,26.379999,191.880005,98.139999,163.300003,33.310001,108.910004,61.369999,42.509998,95.139999,157.110001,59.369999,48.869999,94.879997,30.32,89.669998,35.099998,102.940002,95.690002,108.260002,249.729996,50.610001,79.010002,96.410004
2014-11-12,91.550003,125.870003,102.989998,25.110001,117.650002,70.480004,89.900002,26.52,190.179993,98.489998,161.919998,33.380001,108.75,60.560001,42.709999,95.330002,157.679993,59.310001,48.779999,95.809998,30.42,89.480003,35.400002,103.059998,95.68,108.139999,251.949997,50.82,79.199997,95.379997
2014-11-13,91.07,128.529999,101.110001,25.68,116.449997,70.550002,90.489998,26.42,190.240005,99.0,162.789993,33.68,109.07,60.23,42.790001,95.480003,158.350006,59.540001,49.610001,96.120003,30.42,88.599998,35.610001,103.230003,95.900002,108.139999,250.919998,51.200001,82.940002,94.660004
2014-11-14,90.669998,128.860001,101.339996,26.32,116.32,70.800004,90.800003,26.459999,189.979996,98.239998,164.160004,33.950001,108.160004,60.279999,42.73,96.209999,158.850006,59.07,49.580002,95.5,30.34,88.110001,35.900002,102.43,95.110001,107.449997,248.839996,51.5,82.959999,95.089996
2014-11-17,90.129997,128.419998,101.699997,26.469999,115.75,70.470002,90.410004,26.610001,189.929993,98.029999,164.160004,34.240002,108.300003,60.380001,42.919998,95.970001,158.690002,59.459999,49.459999,96.059998,30.32,87.839996,35.849998,102.75,96.470001,107.370003,249.800003,51.400002,83.57,95.110001
2014-11-18,90.580002,130.660004,102.040001,26.6,115.470001,71.160005,90.279999,27.01,189.639999,95.980003,161.889999,34.709999,108.830002,60.529999,43.529999,96.410004,160.149994,59.889999,48.740002,96.470001,30.59,87.949997,35.720001,102.849998,98.190002,108.800003,249.729996,51.220001,83.790001,94.870003
2014-11-19,90.5,131.610001,101.300003,26.59,116.470001,71.249999,89.82,26.92,189.190002,96.699997,161.429993,34.349998,108.760002,60.599998,44.220001,96.559998,158.830002,59.639999,48.220001,96.949997,30.440001,88.730003,35.369999,103.029999,96.860001,108.660004,249.860001,50.490002,84.989998,95.610001
2014-11-20,90.620003,131.699997,102.089996,26.809999,117.309998,71.429995,88.900002,26.85,189.75,97.57,160.639999,35.950001,108.18,60.119999,44.25,96.639999,159.360001,59.380001,48.700001,97.300003,30.440001,88.470001,35.279999,103.459999,96.849998,108.82,251.669998,50.189999,84.580002,95.82
2014-11-21,90.389999,132.779999,106.449997,26.879999,118.580002,72.149996,88.959999,26.99,189.589996,98.279999,160.919998,35.59,107.860001,60.450001,44.5,96.68,160.160004,59.66,47.98,97.419998,30.450001,88.599998,35.279999,103.809998,96.709999,110.300003,254.220001,50.209999,84.650002,96.809998
2014-11-24,91.040001,134.610001,105.959999,27.030001,117.589996,72.149996,90.580002,27.0,190.070007,98.400002,162.149994,36.25,106.879997,60.959999,44.27,97.169998,159.880005,59.25,47.59,97.949997,30.219999,88.110001,34.700001,103.790001,96.900002,108.790001,254.619995,49.5,85.400002,95.720001
2014-11-25,91.400002,134.809998,106.239998,27.280001,116.150002,71.679997,91.650002,26.860001,188.860001,97.010002,161.759995,36.32,106.699997,60.299999,44.43,97.0,158.059998,59.34,47.470001,97.290001,30.469999,88.800003,34.82,103.43,97.900002,111.709999,257.26001,49.34,84.949997,94.779999
2014-11-26,91.449997,134.779999,105.790001,27.43,115.110001,71.470003,91.919998,26.870001,188.520004,97.699997,161.949997,36.900002,107.209999,60.34,44.290001,96.220001,158.309998,59.75,47.75,97.800003,31.1,88.879997,35.130001,104.370003,98.110001,110.160004,257.26001,50.040001,84.980003,94.480003
2014-11-28,92.419998,134.360001,100.599998,27.639999,108.870003,71.399997,92.510002,26.49,188.410004,99.400002,162.169998,37.25,108.25,60.16,44.830002,96.809998,160.089996,60.400002,47.810001,99.290001,31.15,90.43,35.380001,104.449997,98.629997,110.080002,258.190002,50.59,87.540001,90.540001
2014-12-01,92.139999,132.389999,99.0,27.59,111.730003,71.079997,92.699997,26.02,188.199997,98.879997,161.539993,37.169998,108.029999,60.0,44.549999,95.779999,158.160004,60.52,48.619999,97.690002,31.26,90.080002,35.060001,104.440002,99.059998,109.690002,258.149994,50.029999,86.220001,92.349998
2014-12-02,93.0,132.279999,99.510002,27.82,114.019997,71.69,93.470001,26.049999,190.190002,98.160004,162.669998,37.599998,108.510002,61.080002,44.540001,95.110001,160.600006,60.779999,48.459999,98.040001,31.57,91.07,34.290001,104.400002,99.830002,109.68,260.01001,49.110001,86.400002,94.190002
2014-12-03,91.25,131.970001,100.18,27.950001,113.709999,72.25,93.110001,26.379999,190.949997,98.589996,164.520004,37.43,107.720001,61.540001,43.799999,95.5,162.259995,60.580002,48.080002,98.5,31.75,90.0,34.0,105.190002,100.800003,110.989998,261.600006,48.790001,84.940002,94.949997
2014-12-04,91.830002,131.320007,99.669998,27.77,112.279999,72.37,93.230003,26.09,191.949997,98.949997,164.050003,37.459999,107.559998,61.380001,43.5,95.660004,162.259995,60.919998,48.84,99.050003,31.67,90.580002,33.91,105.099998,99.669998,111.209999,261.140015,48.779999,84.760002,94.370003
2014-12-05,92.650002,132.210007,98.779999,27.5,110.870003,73.069997,93.760002,26.01,195.449997,99.639999,163.270004,37.669998,108.510002,62.700001,43.529999,96.309998,162.270004,61.490002,48.419998,99.330002,31.99,90.379997,33.939999,105.199997,100.330002,111.290001,263.350006,48.610001,84.120003,93.82
2014-12-08,93.559998,130.279999,95.25,27.23,106.800003,72.679999,93.800003,25.690001,196.619995,100.43,161.860001,37.200001,108.519997,62.669998,43.139999,92.610001,160.929993,61.880001,47.700001,97.720001,31.969999,90.760002,33.880001,105.839996,99.919998,113.050003,263.100006,48.900002,84.230003,91.699997
2014-12-09,93.360001,129.660004,95.449997,27.42,107.010002,72.159998,92.940002,25.58,196.889999,99.639999,162.990005,36.889999,108.050003,62.450001,42.040001,91.360001,160.830002,60.009998,47.59,97.029999,31.950001,90.709999,32.889999,105.019997,101.019997,114.989998,264.140015,46.919998,83.559998,91.379997
2014-12-10,92.75,124.639999,93.019997,26.870001,104.860001,71.230003,91.629997,25.27,192.0,98.940002,160.509995,36.419998,106.239998,60.68,41.599998,90.0,158.240005,59.98,46.900002,97.660004,31.860001,90.0,32.490002,104.260002,99.089996,113.5,261.720001,46.18,82.980003,88.669998
2014-12-11,93.129997,123.370003,92.690002,26.99,104.910004,71.629995,91.75,25.41,193.539993,100.269997,161.070007,36.700001,106.720001,61.139999,41.529999,90.970001,159.149994,59.34,47.169998,96.93,31.65,90.410004,32.709999,104.57,99.730003,114.040001,263.119995,46.360001,83.830002,89.199997
2014-12-12,91.0,120.769997,90.5,26.860001,102.379997,69.35,91.489998,24.889999,188.820007,99.779999,155.380005,36.23,104.43,60.040001,40.91,90.620003,157.119995,57.720001,46.950001,96.169998,30.950001,89.550003,32.16,103.160004,98.760002,112.150002,256.779999,45.580002,83.809998,86.599998
2014-12-15,90.040001,122.080002,89.75,26.68,100.860001,69.269992,90.900002,24.59,185.539993,100.050003,153.059998,35.919998,103.959999,59.16,40.57,88.459999,156.850006,56.950001,46.669998,95.43,30.860001,89.199997,32.25,103.089996,98.269997,111.910004,256.700012,45.419998,83.940002,86.900002
2014-12-16,88.239998,124.25,89.339996,26.59,101.699997,68.619997,90.169998,24.49,183.309998,97.059998,151.410004,35.560001,102.760002,58.43,40.389999,88.720001,159.050003,56.799999,45.16,93.209999,30.67,89.360001,32.139999,103.080002,95.849998,113.230003,253.410004,45.529999,82.959999,86.410004
2014-12-17,90.440002,125.059998,89.75,26.809999,106.019997,70.26,91.379997,24.66,185.029999,98.940002,151.929993,36.240002,104.07,59.77,41.549999,91.650002,160.600006,57.630001,45.740002,94.5,31.120001,90.699997,32.669998,104.410004,99.139999,113.900002,259.079987,46.439999,84.230003,89.019997
2014-12-18,93.169998,125.669998,91.690002,27.65,109.029999,72.230004,92.610001,25.139999,191.610001,100.669998,157.679993,37.02,106.809998,61.48,42.389999,93.669998,165.300003,58.98,47.52,97.080002,31.969999,92.0,33.509998,105.949997,102.239998,116.959999,264.160004,47.049999,85.940002,91.160004
2014-12-19,92.900002,126.230003,91.709999,27.77,112.93,73.290002,92.889999,25.620001,193.279999,101.93,158.509995,36.369999,105.550003,61.93,41.950001,93.220001,165.479996,59.580002,47.66,94.839996,31.940001,92.050003,33.540001,105.75,102.489998,115.589996,261.670013,47.02,85.160004,93.639999
2014-12-22,93.620003,128.220001,92.32,28.219999,112.029999,74.139997,94.199997,25.709999,194.440002,103.5,161.440002,37.209999,106.739998,61.939999,42.349998,93.889999,167.270004,58.959999,47.98,95.93,32.09,92.599998,33.849998,106.309998,103.040001,117.139999,264.209991,47.509998,86.379997,93.330002
2014-12-23,93.82,130.029999,93.5,28.25,113.949997,75.19,94.690002,25.879999,195.5,103.760002,162.240005,37.43,104.279999,62.48,42.970001,94.220001,166.869995,57.209999,48.450001,95.970001,31.450001,93.290001,34.029999,106.949997,102.849998,117.209999,265.26001,47.669998,86.660004,94.589996
2014-12-24,94.080002,131.240005,93.720001,28.299999,113.470001,74.79,94.419998,25.83,195.889999,103.559998,161.820007,37.439999,104.589996,62.48,42.939999,93.830002,166.960007,57.459999,48.139999,96.290001,31.42,93.139999,33.959999,106.720001,102.68,116.910004,267.630005,47.669998,86.43,93.779999
2014-12-26,94.290001,131.630005,94.230003,28.35,113.25,75.129996,95.029999,25.780001,195.449997,103.75,162.339996,37.549999,105.059998,62.549999,42.959999,94.779999,166.259995,57.779999,47.880001,96.830002,31.65,93.459999,34.169998,106.699997,102.550003,117.239998,266.619995,47.860001,86.910004,93.209999
2014-12-29,94.269997,132.289993,93.709999,28.459999,113.32,74.83,95.5,25.700001,196.190002,104.529999,160.509995,37.18,105.330002,62.959999,42.860001,95.040001,166.710007,57.73,47.450001,97.300003,31.389999,92.639999,34.110001,106.949997,102.330002,116.860001,265.429993,47.549999,86.639999,93.07
2014-12-30,94.269997,131.830002,92.589996,28.360001,113.110001,74.589991,94.699997,25.57,195.710007,104.269997,160.050003,36.759998,105.360001,63.150002,42.759998,94.25,165.839996,57.650002,47.02,96.879997,31.379999,92.400002,34.080002,106.93,102.849998,116.199997,264.549988,47.330002,86.790001,93.019997
2014-12-31,93.040001,129.979996,91.529999,27.82,112.18,73.940004,94.190002,25.27,193.830002,104.970001,160.440002,36.290001,104.57,62.580002,42.220001,93.699997,164.320007,56.790001,46.450001,96.150002,31.15,91.089996,33.59,105.849998,101.089996,115.0,262.200012,46.779999,85.879997,92.449997
2015-01-02,93.019997,129.949997,91.879997,27.610001,112.580002,73.709998,93.75,25.059999,194.410004,103.43,162.059998,36.360001,104.519997,62.490002,42.139999,93.260002,164.059998,57.189999,46.759998,95.029999,31.33,90.440002,33.869999,105.440002,100.779999,115.040001,265.019989,46.959999,85.900002,92.830002
2015-01-05,90.559998,129.050003,87.029999,27.059999,108.080002,71.719998,92.379997,24.6,188.339996,101.260002,159.509995,35.950001,103.790001,60.549999,42.139999,92.230003,160.360001,58.040001,46.330002,93.5,31.16,90.010002,33.549999,104.169998,99.120003,113.120003,259.170013,46.57,85.650002,90.290001
2015-01-06,88.629997,127.529999,86.470001,27.049999,108.029999,70.889998,91.889999,24.07,184.529999,100.949997,156.070007,35.279999,103.279999,58.98,42.459999,92.400002,158.649994,60.32,45.650002,92.949997,31.42,89.599998,33.599998,103.239998,98.919998,111.519997,257.5,47.040001,86.309998,89.809998
2015-01-07,90.300003,129.509995,87.809998,27.299999,107.940002,72.309996,92.830002,24.08,187.279999,104.410004,155.050003,36.02,105.559998,59.07,42.990002,94.010002,159.800003,61.610001,46.23,94.870003,31.85,90.07,33.169998,105.0,99.93,112.730003,260.950012,46.189999,88.599998,90.720001
2015-01-08,91.580002,131.800003,88.709999,27.51,110.410004,74.529995,93.790001,24.370001,190.270004,106.720001,158.419998,36.689999,106.389999,60.389999,43.509998,94.360001,163.630005,62.849998,47.59,97.059998,32.5,91.099998,33.5,107.18,104.699997,114.650002,264.450012,47.18,90.470001,92.230003
2015-01-09,90.419998,131.539993,87.650002,27.790001,108.209999,73.499996,94.25,24.030001,187.350006,104.889999,159.110001,36.759998,104.940002,59.34,43.029999,93.209999,161.619995,62.560001,47.189999,95.989998,32.650002,90.25,33.400002,105.830002,103.720001,114.019997,260.529999,46.759998,89.349998,92.099998
2015-01-12,89.5,130.869995,86.889999,28.049999,105.879997,74.410003,94.459999,23.98,185.070007,104.419998,156.440002,36.599998,104.580002,58.830002,42.639999,93.010002,160.740005,62.299999,46.599998,95.860001,32.77,89.919998,33.490002,105.199997,102.550003,114.449997,260.019989,47.080002,90.019997,90.330002
2015-01-13,89.230003,131.169998,86.370003,28.1,104.199997,73.139995,95.190002,23.860001,184.929993,103.730003,156.809998,36.5,104.760002,58.84,42.630001,92.830002,160.619995,62.189999,46.360001,95.010002,32.439999,90.300003,33.490002,105.360001,103.07,114.339996,260.779999,47.18,89.309998,90.0
2015-01-14,87.07,130.380005,86.07,27.92,103.900002,72.949997,94.230003,23.780001,180.229996,102.639999,155.800003,36.349998,104.0,56.810001,42.560001,91.540001,159.839996,62.639999,45.959999,93.709999,32.48,89.989998,33.330002,103.769997,103.330002,113.519997,255.559998,46.970001,86.610001,89.739998
2015-01-15,85.879997,130.139999,84.32,27.41,102.669998,73.149997,94.349998,23.58,178.490005,101.010002,154.570007,36.189999,102.489998,54.990002,42.380001,91.379997,159.660004,61.880001,45.48,92.809998,32.400002,89.860001,33.259998,104.209999,104.459999,113.519997,253.130005,47.099998,87.379997,88.959999
2015-01-16,86.040001,130.779999,83.860001,27.68,105.120003,74.249995,95.18,23.59,177.229996,104.120003,157.139999,36.450001,104.040001,55.93,42.529999,91.489998,162.0,63.029999,46.240002,92.989998,32.799999,91.25,33.799999,106.540001,105.769997,116.150002,254.949997,47.990002,86.769997,91.120003
2015-01-20,87.260002,131.220001,83.970001,28.07,106.470001,74.360001,94.739998,23.85,175.630005,103.25,156.949997,36.09,101.290001,55.709999,43.16,90.800003,161.940002,62.610001,46.389999,93.610001,33.099998,91.190002,33.950001,105.839996,105.620003,117.529999,256.839996,48.18,86.690002,91.089996
2015-01-21,87.669998,132.410004,85.370003,27.84,108.160004,74.179997,94.169998,24.040001,177.149994,103.529999,152.089996,36.48,101.900002,55.889999,43.360001,90.339996,162.539993,62.16,45.919998,93.510002,32.639999,90.730003,34.0,105.010002,109.32,119.029999,257.279999,48.25,86.639999,91.870003
2015-01-22,84.370003,135.639999,86.82,28.5,108.919998,75.089996,95.150002,24.280001,182.039993,106.07,155.389999,36.91,103.760002,57.59,43.779999,90.889999,165.889999,62.59,47.130001,95.849998,32.810001,91.620003,33.790001,108.169998,113.849998,120.449997,257.600006,47.799999,88.300003,92.870003
2015-01-23,84.129997,134.619995,85.610001,28.209999,106.849998,73.789998,94.720001,24.48,180.490005,105.370003,155.869995,36.450001,102.199997,56.68,43.310001,89.559998,164.020004,62.490002,47.18,96.160004,32.450001,90.080002,33.369999,107.0,112.0,119.980003,258.290009,47.150002,88.510002,90.889999
2015-01-26,83.300003,134.070007,86.029999,27.969999,108.879997,74.109999,94.970001,24.59,180.419998,106.360001,156.360001,35.810001,102.260002,56.77,43.0,90.669998,164.240005,62.82,47.009998,96.349998,32.799999,89.580002,33.18,107.07,111.610001,118.75,256.529999,46.959999,88.629997,91.760002
2015-01-27,82.400002,132.479996,79.849998,26.9,108.260002,73.179995,93.970001,24.379999,176.490005,105.160004,153.669998,34.189999,102.089996,56.200001,42.389999,89.57,163.630005,62.560001,42.66,94.5,32.599998,86.489998,32.810001,106.050003,110.010002,119.160004,250.990005,46.349998,87.529999,90.949997
2015-01-28,81.730003,139.639999,80.010002,26.809999,103.709999,71.709996,92.669998,23.84,173.050003,104.739998,151.550003,33.779999,101.480003,54.75,41.919998,88.779999,163.940002,61.450001,41.189999,93.309998,31.950001,85.150002,32.68,104.580002,108.459999,116.919998,246.360001,46.049999,86.82,87.949997
2015-01-29,82.0,147.779999,80.0,27.219999,103.0,72.709997,93.220001,24.08,175.990005,107.620003,155.479996,34.209999,102.379997,55.669998,42.099998,93.269997,166.130005,62.09,42.009998,94.870003,31.83,85.669998,32.959999,104.540001,109.389999,116.449997,248.0,46.110001,87.720001,87.580002
2015-01-30,80.690002,145.369995,79.970001,26.370001,102.529999,71.209999,90.959999,23.889999,172.410004,104.419998,153.309998,33.040001,100.139999,54.380001,41.169998,92.440002,162.300003,60.279999,40.400002,92.25,31.25,84.290001,32.919998,102.82,106.25,114.779999,254.910004,45.709999,84.980003,87.419998
2015-02-02,82.129997,146.259995,80.839996,26.83,106.059998,71.609999,91.93,24.209999,175.490005,104.43,154.660004,33.650002,100.830002,55.470001,41.59,92.510002,164.419998,60.880001,41.279999,91.919998,31.65,85.120003,33.560001,104.580002,107.290001,116.580002,255.339996,46.98,85.709999,89.580002
2015-02-03,83.730003,147.339996,83.919998,27.120001,109.529999,73.330002,94.099998,24.469999,180.240005,107.239998,158.470001,33.700001,102.459999,56.720001,41.630001,93.919998,165.940002,61.02,41.599998,93.349998,32.02,85.949997,34.34,106.040001,107.809998,118.889999,259.790009,47.830002,86.190002,92.25
2015-02-04,83.610001,147.220001,81.949997,26.690001,108.349998,73.739996,101.279999,24.16,178.779999,108.410004,156.960007,33.599998,101.360001,56.380001,41.68,94.050003,164.809998,59.049999,41.84,92.540001,32.07,85.790001,34.41,106.730003,107.919998,117.790001,264.890015,47.799999,86.650002,91.459999
2015-02-05,84.730003,148.600006,83.57,27.26,109.309998,75.999995,102.639999,24.5,180.770004,108.989998,157.910004,33.939999,102.459999,56.77,41.790001,94.339996,166.550003,59.169998,42.450001,93.339996,32.990002,86.699997,34.540001,107.410004,108.82,120.110001,271.799988,47.860001,87.279999,92.360001
2015-02-06,85.010002,148.0,83.209999,27.24,109.610001,76.099999,102.019997,24.52,183.429993,109.040001,156.720001,33.299999,101.099998,57.889999,41.450001,93.989998,166.070007,58.790001,42.41,91.790001,33.169998,85.610001,34.869999,107.199997,107.599998,119.809998,267.420013,49.330002,87.330002,91.5
2015-02-09,84.980003,147.580002,84.669998,27.120001,110.43,75.720003,101.730003,24.639999,182.220001,108.339996,155.75,32.93,99.779999,57.82,41.23,92.720001,164.839996,58.330002,42.360001,91.169998,33.07,85.050003,34.639999,105.769997,106.489998,119.32,265.459991,49.09,85.910004,91.559998
2015-02-10,85.839996,148.039993,83.900002,27.49,110.18,75.979999,101.919998,24.719999,184.559998,110.669998,158.559998,33.700001,100.349998,58.459999,42.400002,94.019997,165.820007,58.849998,42.599998,92.75,34.150002,85.389999,34.849998,106.519997,108.970001,119.400002,264.549988,49.509998,87.290001,91.010002
2015-02-11,86.010002,147.919998,83.410004,26.93,109.980003,75.249996,101.870003,24.77,187.649994,110.309998,158.199997,33.549999,100.379997,58.369999,42.369999,94.209999,164.479996,58.740002,42.380001,91.309998,34.25,85.639999,34.389999,107.769997,109.849998,118.690002,265.98999,49.810001,86.339996,90.599998
2015-02-12,80.480003,148.089996,83.529999,29.459999,110.860001,76.289997,103.580002,24.889999,189.779999,112.160004,158.520004,34.130001,98.440002,59.57,42.169998,95.089996,165.910004,58.880001,43.09,92.0,34.869999,86.029999,34.610001,108.040001,109.839996,119.589996,270.910004,49.52,85.889999,92.370003
2015-02-13,78.080002,149.729996,85.129997,29.43,112.779999,76.179999,104.169998,25.15,189.0,111.889999,160.399994,34.360001,99.620003,59.669998,41.990002,95.650002,165.940002,58.810001,43.869999,92.040001,34.639999,85.900002,34.66,108.0,109.440002,121.25,269.630005,49.310001,85.809998,93.370003
2015-02-17,79.080002,149.919998,85.379997,29.309999,112.400002,76.430002,104.120003,25.17,190.020004,112.0,160.960007,34.740002,100.440002,60.099998,41.810001,94.349998,166.919998,58.790001,43.580002,91.860001,34.580002,85.489998,34.709999,108.0,109.760002,121.32,270.869995,49.18,85.959999,93.050003
2015-02-18,79.779999,151.169998,84.800003,29.49,110.440002,76.309994,103.860001,25.25,188.669998,111.989998,162.190002,34.27,99.959999,59.369999,41.73,94.580002,167.399994,58.799999,43.529999,93.620003,34.48,86.260002,34.490002,107.980003,109.769997,121.989998,269.119995,48.939999,86.290001,91.010002
2015-02-19,78.400002,153.75,83.300003,29.309999,108.349998,76.080003,103.889999,25.01,189.110001,110.940002,163.889999,34.209999,100.699997,59.23,42.110001,94.190002,167.089996,58.299999,43.5,93.699997,34.41,85.209999,34.09,107.989998,110.029999,122.910004,269.100006,48.91,83.519997,89.440002
2015-02-20,79.830002,158.309998,84.440002,29.610001,108.599998,76.669994,104.550003,25.209999,191.509995,112.239998,163.649994,34.41,100.260002,59.799999,41.970001,94.190002,168.119995,58.349998,43.860001,94.93,34.560001,84.870003,34.080002,107.82,112.620003,124.110001,273.0,48.970001,84.300003,89.919998
2015-02-23,80.300003,154.740005,83.489998,29.629999,107.860001,77.460001,104.989998,25.17,190.309998,112.279999,162.910004,33.759998,100.18,59.349998,41.849998,94.309998,168.809998,58.299999,44.150002,95.010002,34.389999,85.389999,33.849998,107.080002,116.400002,123.720001,273.01001,48.77,84.599998,89.010002
2015-02-24,80.860001,154.380005,84.5,29.629999,107.959999,77.900002,104.669998,25.389999,192.220001,116.75,164.830002,34.41,100.699997,60.82,42.130001,94.980003,169.119995,58.360001,44.09,95.419998,34.34,85.5,34.049999,107.550003,115.43,123.790001,272.470001,49.220001,84.57,89.419998
2015-02-25,82.169998,153.009995,85.150002,29.49,108.580002,77.900002,105.57,25.91,191.720001,116.309998,162.809998,33.950001,101.209999,61.139999,42.049999,98.660004,168.889999,58.490002,43.990002,96.82,34.66,85.459999,34.209999,106.910004,114.050003,123.370003,273.01001,49.200001,83.57,89.599998
2015-02-26,83.25,151.729996,83.800003,29.91,107.059998,78.029996,104.559998,25.889999,192.199997,115.379997,160.869995,33.650002,102.800003,61.580002,42.459999,99.510002,169.610001,58.959999,44.060001,96.989998,34.59,85.169998,34.5,107.82,113.660004,122.669998,273.75,49.369999,83.800003,88.650002
2015-02-27,81.589996,150.850006,82.900002,29.51,106.68,77.85,104.080002,25.99,189.789993,114.75,161.940002,33.25,102.510002,61.279999,43.299999,98.900002,168.649994,58.540001,43.849998,97.120003,34.32,85.129997,34.560001,107.440002,113.629997,121.910004,271.309998,49.450001,83.93,88.540001
2015-03-02,82.029999,153.800003,83.0,30.190001,105.900002,78.489992,105.889999,26.110001,191.789993,116.120003,160.479996,34.060001,103.220001,61.77,43.200001,100.0,170.5,58.580002,43.880001,98.75,34.77,85.410004,34.639999,107.900002,114.400002,123.190002,278.290009,49.470001,83.959999,88.040001
2015-03-03,81.910004,155.570007,82.839996,29.540001,105.160004,78.069996,106.349998,25.860001,191.270004,116.07,161.029999,34.099998,102.339996,61.970001,42.950001,99.739998,168.270004,58.34,43.279999,97.970001,34.560001,85.160004,34.41,107.400002,112.860001,121.699997,275.299988,49.549999,83.370003,87.620003
2015-03-04,80.629997,154.350006,81.730003,29.33,105.160004,78.119998,105.57,25.66,189.669998,114.760002,159.419998,34.119999,101.650002,62.130001,42.5,100.25,167.160004,57.880001,43.060001,97.519997,34.639999,84.349998,34.0,106.879997,113.82,121.040001,273.75,49.07,82.580002,87.18
